Author,Genus,N_ASD,ASD_Mean,ASD_SD,N_TD,TD_Mean,TD_SD
Vernocchi,Adhaeribacter,41,1.00E-06,6.43E-06,35,1.01E-06,5.97E-06
Vernocchi,Adlercreutzia,41,0.000461,0.001253,35,0.000586,0.001866
Vernocchi,Aequorivita,41,0,0,35,0,0
Vernocchi,Aeromicrobium,41,0,0,35,0,0
Vernocchi,Aggregatibacter,41,9.04E-06,2.98E-05,35,1.49E-05,5.64E-05
Vernocchi,Agrobacterium,41,0,0,35,6.97E-06,2.71E-05
Vernocchi,Akkermansia,41,0.096026,0.17076,35,0.180918,0.238703
Vernocchi,Alcanivorax,41,4.84E-06,3.10E-05,35,0,0
Vernocchi,Alicyclobacillus,41,0,0,35,0,0
Vernocchi,Alistipes,41,2.52E-06,1.31E-05,35,0,0
Vernocchi,Alkanindiges,41,0,0,35,0,0
Vernocchi,Alloiococcus,41,0.0001,0.0004,35,0.00E+00,0.00E+00
Vernocchi,Anaerobacillus,41,2.02E-05,0.000108,35,0,0
Vernocchi,Anaerococcus,41,7.96E-05,0.000351,35,3.08E-05,7.62E-05
Vernocchi,Anaerofustis,41,3.88E-05,8.33E-05,35,7.54E-05,0.000209
Vernocchi,Anaerostipes,41,0.001232,0.002232,35,0.000752,0.001311
Vernocchi,Anaerotruncus,41,0.00027,0.000521,35,0.00013,0.000415
Vernocchi,Anaerovorax,41,4.72E-06,1.61E-05,35,3.51E-06,1.58E-05
Vernocchi,Aneurinibacillus,41,0,0,35,0,0
Vernocchi,Anoxybacillus,41,9.09E-07,5.82E-06,35,0,0
Vernocchi,Aquicella,41,0,0,35,0,0
Vernocchi,Arcanobacterium,41,1.96E-06,1.00E-05,35,2.11E-05,0.000125
Vernocchi,Arcobacter,41,3.46E-07,2.21E-06,35,7.40E-06,4.38E-05
Vernocchi,Armatimonas,41,3.46E-07,2.21E-06,35,7.71E-08,4.56E-07
Vernocchi,Arthrobacter,41,0,0,35,0,0
Vernocchi,Asticcacaulis,41,0,0,35,0,0
Vernocchi,Atopobium,41,0.000213,0.000688,35,0.000628,0.00201
Vernocchi,B-42,41,0,0,35,0,0
Vernocchi,Bacillus,41,3.47E-05,0.000143,35,1.57E-06,8.84E-06
Vernocchi,Bacteroides,41,0.167985,0.169713,35,0.104707,0.185571
Vernocchi,Barnesiella,41,3.15E-07,2.02E-06,35,0,0
Vernocchi,Bdellovibrio,41,0,0,35,4.48E-06,2.65E-05
Vernocchi,BF311,41,0,0,35,0,0
Vernocchi,Bifidobacterium,41,0.044403,0.06436,35,0.101321,0.112575
Vernocchi,Bilophila,41,0.00013,0.000328,35,0.000333,0.000861
Vernocchi,Blautia,41,0.02438,0.056485,35,0.037952,0.059439
Vernocchi,Brachybacterium,41,4.88E-07,3.13E-06,35,0,0
Vernocchi,Brevibacillus,41,0,0,35,0,0
Vernocchi,Brevibacterium,41,9.89E-06,5.46E-05,35,7.63E-06,4.51E-05
Vernocchi,Brevundimonas,41,9.77E-07,6.25E-06,35,0,0
Vernocchi,Bulleidia,41,0.000618,0.003424,35,0.000367,0.000891
Vernocchi,Burkholderia,41,5.11E-06,2.27E-05,35,5.50E-07,3.25E-06
Vernocchi,Butyricimonas,41,0.000624,0.00171,35,0.000335,0.001018
Vernocchi,C39,41,0,0,35,0,0
Vernocchi,Caldicoprobacter,41,2.82E-06,1.81E-05,35,0,0
Vernocchi,Campylobacter,41,0.000157,0.00091,35,8.90E-06,4.47E-05
Vernocchi,Candidatus Aquiluna,41,0,0,35,0,0
Vernocchi,Candidatus Koribacter,41,0,0,35,0,0
Vernocchi,Candidatus Portiera,41,0,0,35,0,0
Vernocchi,Candidatus Protochlamydia,41,0,0,35,0,0
Vernocchi,Candidatus Rhabdochlamydia,41,0,0,35,5.58E-05,0.000281
Vernocchi,Candidatus Rhodoluna,41,0,0,35,0,0
Vernocchi,Candidatus Solibacter,41,0,0,35,0,0
Vernocchi,Candidatus Xiphinematobacter,41,8.30E-07,5.32E-06,35,0,0
Vernocchi,Capnocytophaga,41,4.71E-07,3.02E-06,35,0,0
Vernocchi,Carboxydocella,41,0,0,35,0,0
Vernocchi,Cardiobacterium,41,0,0,35,0,0
Vernocchi,Carnobacterium,41,0,0,35,0,0
Vernocchi,Catenibacterium,41,0.00016,0.000957,35,4.43E-05,0.00018
Vernocchi,Catonella,41,3.98E-07,2.55E-06,35,0,0
Vernocchi,Caulobacter,41,0,0,35,7.93E-06,3.68E-05
Vernocchi,cc_115,41,4.06E-05,0.000145,35,9.18E-05,0.000358
Vernocchi,Cellulomonas,41,6.22E-06,3.99E-05,35,0,0
Vernocchi,Cellulosimicrobium,41,0,0,35,0,0
Vernocchi,Cellvibrio,41,4.01E-07,2.57E-06,35,1.13E-05,4.65E-05
Vernocchi,Chelatococcus,41,0,0,35,0,0
Vernocchi,Christensenella,41,0.000215,0.000379,35,0.000262,0.000401
Vernocchi,Chryseobacterium,41,2.08E-06,1.33E-05,35,8.46E-06,3.24E-05
Vernocchi,Citrobacter,41,0.001587,0.005138,35,0.000118,0.000336
Vernocchi,Cloacibacterium,41,6.77E-06,4.02E-05,35,1.21E-05,4.21E-05
Vernocchi,Clostridium,41,0.0007,0.0022,35,0.0009,0.0034
Vernocchi,CM44,41,0,0,35,0,0
Vernocchi,Collinsella,41,0.007743,0.017901,35,0.008764,0.012614
Vernocchi,Comamonas,41,2.41E-05,0.000145,35,5.59E-05,0.000308
Vernocchi,Coprobacillus,41,0.000295,0.000679,35,0.000504,0.000886
Vernocchi,Coprococcus,41,0.00891,0.010415,35,0.025386,0.030606
Vernocchi,Corynebacterium,41,0.00114,0.002486,35,0.000612,0.001234
Vernocchi,Cytophaga,41,0,0,35,0,0
Vernocchi,DA101,41,0,0,35,0,0
Vernocchi,Dehalobacterium,41,0.000184,0.000335,35,0.000188,0.000446
Vernocchi,Deinococcus,41,1.00E-06,6.43E-06,35,3.65E-06,2.16E-05
Vernocchi,Delftia,41,4.01E-05,0.000121,35,0,0
Vernocchi,Dermabacter,41,0,0,35,2.02E-06,1.19E-05
Vernocchi,Dermacoccus,41,0,0,35,1.60E-05,9.48E-05
Vernocchi,Desulfomonile,41,0,0,35,0,0
Vernocchi,Desulfotomaculum,41,0,0,35,0,0
Vernocchi,Desulfovibrio,41,5.72E-05,0.000199,35,0.000318,0.001137
Vernocchi,Devosia,41,4.77E-06,2.47E-05,35,0,0
Vernocchi,Dialister,41,0.025712,0.044686,35,0.033616,0.083906
Vernocchi,Dorea,41,0.011066,0.020158,35,0.010369,0.014277
Vernocchi,Dyadobacter,41,0,0,35,7.93E-06,4.69E-05
Vernocchi,Dysgonomonas,41,8.47E-05,0.000461,35,0,0
Vernocchi,Eggerthella,41,0.002978,0.009398,35,0.009859,0.029911
Vernocchi,Eikenella,41,4.82E-06,2.21E-05,35,0,0
Vernocchi,Elizabethkingia,41,0,0,35,2.75E-06,1.63E-05
Vernocchi,Enhydrobacter,41,4.21E-06,1.39E-05,35,1.94E-05,8.66E-05
Vernocchi,Enterobacter,41,3.65E-06,2.34E-05,35,1.01E-06,5.97E-06
Vernocchi,Enterococcus,41,0.002288,0.008743,35,0.005281,0.020554
Vernocchi,Epulopiscium,41,0.00011,0.000302,35,6.18E-06,1.95E-05
Vernocchi,Erwinia,41,5.02E-07,3.22E-06,35,7.97E-07,4.72E-06
Vernocchi,Escherichia,41,2.34E-06,1.01E-05,35,0,0
Vernocchi,Exiguobacterium,41,0,0,35,0,0
Vernocchi,Facklamia,41,1.82E-06,7.23E-06,35,0,0
Vernocchi,Faecalibacterium,41,0.060685,0.081006,35,0.04682,0.084488
Vernocchi,Filifactor,41,0,0,35,0,0
Vernocchi,Fimbriimonas,41,0,0,35,0,0
Vernocchi,Finegoldia,41,7.32E-05,0.00037,35,2.99E-05,0.000121
Vernocchi,Flavihumibacter,41,0,0,35,0,0
Vernocchi,Flavisolibacter,41,0,0,35,6.05E-06,3.58E-05
Vernocchi,Flavobacterium,41,0.000151,0.000545,35,0.000319,0.000918
Vernocchi,Flectobacillus,41,1.92E-06,1.23E-05,35,0,0
Vernocchi,Fluviicola,41,5.05E-06,1.34E-05,35,1.71E-05,5.73E-05
Vernocchi,Friedmanniella,41,0,0,35,0,0
Vernocchi,Fructobacillus,41,0,0,35,5.34E-06,1.97E-05
Vernocchi,Fusobacterium,41,0.001764,0.010817,35,3.25E-05,0.000105
Vernocchi,Gallicola,41,0,0,35,4.67E-07,2.76E-06
Vernocchi,Gemella,41,0.000197,0.000605,35,0.000235,0.000691
Vernocchi,Gemmata,41,6.52E-06,4.17E-05,35,5.19E-07,3.07E-06
Vernocchi,Geobacillus,41,0,0,35,8.38E-06,4.77E-05
Vernocchi,Geobacter,41,0,0,35,0,0
Vernocchi,Gordonia,41,2.20E-05,0.000138,35,0,0
Vernocchi,Granulicatella,41,0.000927,0.002953,35,0.000557,0.001058
Vernocchi,Haemophilus,41,0.002781,0.010663,35,0.000725,0.003256
Vernocchi,Halomonas,41,0,0,35,0,0
Vernocchi,Helcococcus,41,5.11E-05,0.000304,35,0,0
Vernocchi,Holdemania,41,0.000256,0.000388,35,0.00014,0.000301
Vernocchi,Hydrogenophaga,41,0,0,35,5.19E-07,3.07E-06
Vernocchi,Hydrogenophilus,41,0,0,35,6.21E-06,3.04E-05
Vernocchi,Hylemonella,41,0,0,35,0,0
Vernocchi,Hymenobacter,41,0,0,35,0,0
Vernocchi,Hyphomicrobium,41,0,0,35,0,0
Vernocchi,Hyphomonas,41,0,0,35,1.04E-06,6.14E-06
Vernocchi,Janthinobacterium,41,1.54E-05,5.48E-05,35,1.47E-05,7.13E-05
Vernocchi,Jeotgalicoccus,41,0,0,35,0,0
Vernocchi,Kaistobacter,41,0,0,35,4.49E-06,2.61E-05
Vernocchi,Kingella,41,0,0,35,0,0
Vernocchi,Klebsiella,41,0.00103,0.00266,35,0.000695,0.002576
Vernocchi,Kocuria,41,2.20E-05,0.000111,35,5.50E-07,3.25E-06
Vernocchi,Lachnobacterium,41,0.000301,0.000935,35,3.32E-05,7.18E-05
Vernocchi,Lachnospira,41,0.001296,0.002444,35,0.000677,0.001184
Vernocchi,Lactobacillus,41,0.011263,0.047765,35,0.000146,0.000336
Vernocchi,Lactococcus,41,0.000118,0.000395,35,0.000303,0.001092
Vernocchi,Leadbetterella,41,0,0,35,0,0
Vernocchi,Legionella,41,2.16E-06,8.43E-06,35,9.51E-06,3.92E-05
Vernocchi,Leptotrichia,41,1.16E-06,4.66E-06,35,3.62E-06,2.14E-05
Vernocchi,Leucobacter,41,1.18E-06,7.56E-06,35,2.08E-06,1.23E-05
Vernocchi,Leuconostoc,41,1.05E-06,6.71E-06,35,0.000255,0.001117
Vernocchi,Limnohabitans,41,0,0,35,0,0
Vernocchi,Luteimonas,41,0,0,35,0,0
Vernocchi,Luteolibacter,41,2.49E-06,1.13E-05,35,6.39E-06,1.76E-05
Vernocchi,Lysinibacillus,41,0,0,35,4.55E-06,2.69E-05
Vernocchi,Lysobacter,41,7.72E-06,4.95E-05,35,6.60E-06,3.90E-05
Vernocchi,Megamonas,41,0.003198,0.019555,35,3.87E-06,1.66E-05
Vernocchi,Megasphaera,41,0.009178,0.058133,35,6.91E-05,0.000214
Vernocchi,Methanobacterium,41,0,0,35,0.000101,0.000595
Vernocchi,Methanobrevibacter,41,0.001864,0.005649,35,0.004078,0.01283
Vernocchi,Methanosphaera,41,0,0,35,0,0
Vernocchi,Methylobacterium,41,1.87E-06,8.39E-06,35,7.12E-06,4.17E-05
Vernocchi,Microbacterium,41,5.07E-06,2.99E-05,35,2.09E-06,9.91E-06
Vernocchi,Microbispora,41,2.08E-06,1.33E-05,35,0,0
Vernocchi,Micrococcus,41,1.40E-05,6.62E-05,35,5.37E-06,2.42E-05
Vernocchi,Mitsuokella,41,1.64E-05,9.28E-05,35,0,0
Vernocchi,Mobiluncus,41,3.86E-06,2.47E-05,35,1.69E-05,8.92E-05
Vernocchi,Modestobacter,41,1.55E-07,9.94E-07,35,0,0
Vernocchi,Mogibacterium,41,2.91E-06,1.86E-05,35,0,0
Vernocchi,Moraxella,41,0.000418,0.001243,35,2.40E-05,0.000106
Vernocchi,Morganella,41,1.67E-05,9.72E-05,35,0,0
Vernocchi,Moryella,41,0,0,35,4.39E-06,2.25E-05
Vernocchi,Mycobacterium,41,1.75E-07,1.12E-06,35,0,0
Vernocchi,N09,41,3.98E-07,2.55E-06,35,0,0
Vernocchi,Neisseria,41,3.88E-05,9.71E-05,35,1.06E-05,3.46E-05
Vernocchi,Nocardioides,41,0,0,35,1.55E-06,6.67E-06
Vernocchi,Novosphingobium,41,7.55E-07,4.83E-06,35,1.46E-06,6.44E-06
Vernocchi,Ochrobactrum,41,4.66E-06,2.13E-05,35,2.67E-05,8.19E-05
Vernocchi,Odoribacter,41,0.000654,0.001183,35,0.00063,0.001159
Vernocchi,Opitutus,41,0,0,35,0,0
Vernocchi,Oribacterium,41,1.99E-06,7.75E-06,35,1.32E-05,4.07E-05
Vernocchi,Oscillospira,41,0.011606,0.016627,35,0.006264,0.010067
Vernocchi,Oxalobacter,41,5.31E-05,0.000171,35,2.93E-05,8.39E-05
Vernocchi,Oxobacter,41,1.25E-06,7.98E-06,35,0,0
Vernocchi,Paenibacillus,41,9.86E-07,6.31E-06,35,0,0
Vernocchi,Paludibacter,41,1.05E-06,6.71E-06,35,0,0
Vernocchi,Parabacteroides,41,0.008008,0.019889,35,0.003645,0.007562
Vernocchi,Parachlamydia,41,0,0,35,7.93E-06,4.69E-05
Vernocchi,Paracoccus,41,4.19E-05,0.000201,35,1.01E-05,4.36E-05
Vernocchi,Paraprevotella,41,0.001118,0.004398,35,3.50E-05,0.000157
Vernocchi,Parvimonas,41,0.00022,0.001206,35,6.54E-05,0.000156
Vernocchi,Paucibacter,41,0,0,35,5.50E-07,3.25E-06
Vernocchi,Pediococcus,41,2.16E-06,1.27E-05,35,2.35E-05,0.000139
Vernocchi,Pedobacter,41,9.71E-06,4.68E-05,35,2.09E-05,7.68E-05
Vernocchi,Pedosphaera,41,0,0,35,0,0
Vernocchi,Pelosinus,41,0,0,35,0,0
Vernocchi,Peptococcus,41,0,0,35,2.89E-06,1.71E-05
Vernocchi,Peptoniphilus,41,0.000159,0.000921,35,6.60E-05,0.000208
Vernocchi,Peptostreptococcus,41,9.54E-05,0.00046,35,7.20E-05,0.000307
Vernocchi,ph2,41,1.34E-06,6.67E-06,35,2.78E-05,0.000146
Vernocchi,Phascolarctobacterium,41,0.002624,0.008721,35,0.006765,0.025157
Vernocchi,Phenylobacterium,41,0,0,35,7.15E-06,4.23E-05
Vernocchi,Photobacterium,41,1.30E-06,8.33E-06,35,0,0
Vernocchi,Phycicoccus,41,1.74E-06,8.51E-06,35,4.29E-06,1.49E-05
Vernocchi,Pigmentiphaga,41,3.46E-07,2.21E-06,35,0,0
Vernocchi,Pirellula,41,0,0,35,0,0
Vernocchi,Planctomyces,41,6.49E-06,3.59E-05,35,8.78E-06,3.07E-05
Vernocchi,Planifilum,41,0,0,35,0,0
Vernocchi,Planomicrobium,41,0,0,35,0,0
Vernocchi,Pleomorphomonas,41,0,0,35,0,0
Vernocchi,Plesiocystis,41,8.31E-07,5.32E-06,35,0,0
Vernocchi,Plesiomonas,41,0,0,35,0,0
Vernocchi,Polaromonas,41,8.11E-07,3.67E-06,35,5.69E-07,3.37E-06
Vernocchi,Polynucleobacter,41,0,0,35,0,0
Vernocchi,Porphyromonas,41,3.75E-05,8.78E-05,35,0.001156,0.006063
Vernocchi,Prevotella,41,0.013712,0.0391,35,0.004965,0.019116
Vernocchi,Propionibacterium,41,4.70E-05,9.40E-05,35,6.17E-05,0.000128
Vernocchi,Prosthecobacter,41,1.36E-06,4.96E-06,35,8.06E-05,0.000273
Vernocchi,Proteus,41,6.48E-06,1.87E-05,35,1.52E-06,8.56E-06
Vernocchi,PSB-M-3,41,4.08E-06,1.76E-05,35,0,0
Vernocchi,Pseudomonas,41,0.009578,0.058926,35,7.68E-05,0.000163
Vernocchi,Pseudonocardia,41,0,0,35,0,0
Vernocchi,Pseudoramibacter_Eubacterium,41,0.000109,0.000457,35,2.64E-05,7.02E-05
Vernocchi,Psychrobacter,41,1.18E-05,6.65E-05,35,5.77E-06,2.17E-05
Vernocchi,Pyramidobacter,41,5.24E-05,0.000327,35,0,0
Vernocchi,Ralstonia,41,0,0,35,0,0
Vernocchi,rc4-4,41,0,0,35,0,0
Vernocchi,Renibacterium,41,0,0,35,4.25E-06,1.78E-05
Vernocchi,Rheinheimera,41,3.49E-07,2.24E-06,35,7.00E-07,4.14E-06
Vernocchi,Rhizobium,41,0,0,35,0,0
Vernocchi,Rhodobacter,41,8.68E-07,5.55E-06,35,9.61E-06,3.97E-05
Vernocchi,Rhodococcus,41,9.93E-07,4.65E-06,35,4.91E-06,2.61E-05
Vernocchi,Rhodoferax,41,0,0,35,0,0
Vernocchi,Rhodoplanes,41,0,0,35,5.29E-07,3.13E-06
Vernocchi,Rickettsiella,41,3.71E-06,1.36E-05,35,1.65E-06,9.76E-06
Vernocchi,Roseburia,41,0.010216,0.026704,35,0.003846,0.007198
Vernocchi,Roseomonas,41,1.00E-06,6.43E-06,35,0,0
Vernocchi,Rothia,41,3.69E-05,9.13E-05,35,1.32E-05,3.90E-05
Vernocchi,Rubellimicrobium,41,0,0,35,0,0
Vernocchi,Ruminococcus,41,0.039488,0.064664,35,0.033913,0.048944
Vernocchi,Salinicoccus,41,0,0,35,0,0
Vernocchi,Salinisphaera,41,6.91E-07,4.43E-06,35,0,0
Vernocchi,Sarcina,41,6.98E-07,3.50E-06,35,0,0
Vernocchi,Scardovia,41,0,0,35,0,0
Vernocchi,Schwartzia,41,2.15E-06,1.38E-05,35,0,0
Vernocchi,Sediminibacterium,41,8.72E-06,5.58E-05,35,4.24E-05,0.000233
Vernocchi,Segetibacter,41,1.38E-06,8.85E-06,35,0,0
Vernocchi,Selenomonas,41,3.01E-05,0.000178,35,0,0
Vernocchi,Serratia,41,0.00068,0.003777,35,2.33E-06,1.38E-05
Vernocchi,Slackia,41,0.000161,0.00048,35,0.000527,0.001611
Vernocchi,SMB53,41,0.003123,0.005315,35,0.003139,0.006571
Vernocchi,Solibacillus,41,0,0,35,1.53E-06,9.04E-06
Vernocchi,Sphingobacterium,41,0,0,35,1.71E-06,1.01E-05
Vernocchi,Sphingobium,41,0,0,35,1.10E-06,6.51E-06
Vernocchi,Sphingomonas,41,1.36E-05,4.76E-05,35,1.23E-05,3.39E-05
Vernocchi,Sphingopyxis,41,3.20E-06,1.82E-05,35,1.65E-06,9.76E-06
Vernocchi,Spirochaeta,41,0,0,35,6.81E-06,2.85E-05
Vernocchi,Spirosoma,41,0,0,35,0,0
Vernocchi,Sporocytophaga,41,0,0,35,0,0
Vernocchi,Sporosarcina,41,1.20E-05,5.44E-05,35,3.65E-06,2.16E-05
Vernocchi,Staphylococcus,41,0.001843,0.005741,35,0.000108,0.000298
Vernocchi,Stenotrophomonas,41,1.40E-06,6.63E-06,35,8.97E-06,2.47E-05
Vernocchi,Streptococcus,41,0.008949,0.014399,35,0.016536,0.029631
Vernocchi,Succiniclasticum,41,6.99E-07,4.48E-06,35,0,0
Vernocchi,Succinivibrio,41,0,0,35,0,0
Vernocchi,Sutterella,41,0.00119,0.002149,35,0.000296,0.000639
Vernocchi,Tannerella,41,3.47E-06,2.22E-05,35,0,0
Vernocchi,Tepidimonas,41,1.73E-06,9.08E-06,35,1.24E-06,6.08E-06
Vernocchi,Tetragenococcus,41,1.62E-06,9.30E-06,35,0,0
Vernocchi,Thermoanaerobacter,41,7.47E-06,4.78E-05,35,0,0
Vernocchi,Thermosinus,41,5.02E-07,3.22E-06,35,0,0
Vernocchi,Thermus,41,2.74E-06,1.38E-05,35,0,0
Vernocchi,Trabulsiella,41,1.00E-06,6.43E-06,35,0,0
Vernocchi,Turicibacter,41,0.001614,0.002636,35,0.003109,0.005721
Vernocchi,Turneriella,41,0,0,35,9.96E-06,5.90E-05
Vernocchi,u114,41,0,0,35,0,0
Vernocchi,Uliginosibacterium,41,0,0,35,0,0
Vernocchi,Ureibacillus,41,0,0,35,1.45E-06,8.56E-06
Vernocchi,Vagococcus,41,3.38E-06,1.65E-05,35,0,0
Vernocchi,Varibaculum,41,0.000494,0.003051,35,9.89E-06,4.62E-05
Vernocchi,Veillonella,41,0.002041,0.00684,35,0.001935,0.005417
Vernocchi,Verrucomicrobium,41,8.68E-07,5.55E-06,35,0,0
Vernocchi,Virgibacillus,41,0,0,35,0,0
Vernocchi,WAL_1855D,41,0.000152,0.000618,35,0.001535,0.006282
Vernocchi,Wautersiella,41,1.57E-06,1.01E-05,35,0,0
Vernocchi,Weissella,41,0,0,35,3.00E-06,1.45E-05
Vernocchi,Yersinia,41,0,0,35,0,0
Vernocchi,Zoogloea,41,0,0,35,0,0
Finegold,Acetitomaculum,31,0.0000449,0.0001413,7,0,0
Finegold,Acetivibrio,31,0.0001687,0.0002678,7,0.0012996,0.002689
Finegold,Acidaminococcus,31,0.0011215,0.0062441,7,0.0003081,0.000815
Finegold,Actinomyces,31,0.000014,0.0000611,7,0.0000157,0.0000415
Finegold,Akkermansia,31,0.0587559,0.087081,7,0.0878902,0.126858
Finegold,Alistipes,31,0.0083,0.0152,7,0.0104,0.0239
Finegold,Allisonella,31,0.000201,0.0011192,7,0,0
Finegold,Anaerofilum,31,0.003,0.0095,7,0.0046,0.0071
Finegold,Anaerosinus,31,0.0000332,0.0001511,7,0.0001558,0.000412
Finegold,Anaerostipes,31,0.0018851,0.0029661,7,0.0009916,0.001618
Finegold,Anaerotruncus,31,0.0009346,0.0010513,7,0.0013844,0.00159
Finegold,Anaerovorax,31,0.000362,0.0005652,7,0.0003839,0.000653
Finegold,Atopobium,31,0.0000499,0.0002389,7,0.0000785,0.000208
Finegold,Bacteroides,31,0.023534983,0.077390508,7,0.016533894,0.052304937
Finegold,Bifidobacterium,31,0.000386096,0.002617517,7,0.001406989,0.004274973
Finegold,Bisgaard,31,0.0007464,0.0014403,7,0.0003093,0.000469
Finegold,Brumimicrobium,31,0.0001877,0.000786,7,0,0
Finegold,Bulleidia,31,0.0000235,0.0000917,7,0,0
Finegold,Burkholderia,31,0,0,7,0,0
Finegold,Buttiauxella,31,0.0001045,0.000353,7,0,0
Finegold,Caldimonas,31,0.0004663,0.0025962,7,0,0
Finegold,Caloramator,31,0.0000755,0.0001842,7,0.0001849,0.000489
Finegold,Capnocytophaga,31,0.0002551,0.001748694,7,0,0
Finegold,Catenibacterium,31,0,0,7,0,0
Finegold,Caulobacter,31,0.0000708,0.0002262,7,0,0
Finegold,Clostridium,31,0.001831644,0.006612492,7,0.002623077,0.007364916
Finegold,Collinsella,31,0.0003893,0.002893245,7,0.0004307,0.001531119
Finegold,Coprobacillus,31,0.0000326,0.0000825,7,0.0000697,0.000142
Finegold,Coprococcus,31,0.0004,0.000974124,7,0.00040195,0.000655059
Finegold,Corynebacterium,31,0.0000458,0.0002129,7,0,0
Finegold,Croceibacter,31,0.0001313,0.0006318,7,0,0
Finegold,Cupriavidus,31,0.0002798,0.001125623,7,0.00002595,0.000100137
Finegold,Cylindrospermum,31,0.0001634,0.0008025,7,0.0000519,0.000137
Finegold,Dehalobacter,31,0.0016066,0.0038432,7,0.0073211,0.01499
Finegold,Desulfosporosinus,31,0.0001967,0.0003995,7,0.0001203,0.000206
Finegold,Desulfotomaculum,31,0.00022845,0.001442683,7,0,0
Finegold,Desulfovibrio,31,0.000664767,0.000952563,7,0.0001163,0.000223275
Finegold,Dialister,31,0.00207464,0.009969599,7,0.014886733,0.054482152
Finegold,Dorea,31,0.00137165,0.002671993,7,0.00173065,0.002835867
Finegold,Dysgonomonas,31,0.00000416,0.0000232,7,0.0005712,0.001511
Finegold,Eggerthella,31,0.000208267,0.000584135,7,0.000243867,0.000491444
Finegold,Enterobacter,31,0.00013575,0.000856345,7,0,0
Finegold,Escherichia,31,0.0025337,0.0048119,7,0.0014921,0.002376
Finegold,Ethanoligenens,31,0.0018424,0.002509,7,0.0050414,0.005552
Finegold,Eubacteriaceae,31,0.0006311,0.0009704,7,0.0014078,0.001259
Finegold,Eubacterium,31,0.002957293,0.012196735,7,0.001830819,0.006458343
Finegold,Faecalibacterium,31,0.0771185,0.0559052,7,0.1008359,0.065201
Finegold,Firmicutes,31,0.0093393,0.0155892,7,0.0017756,0.002953
Finegold,Gracilibacter,31,0.0014565,0.001902,7,0.0020455,0.003691
Finegold,Granulicatella,31,0.0000349,0.000094,7,0,0
Finegold,Haemophilus,31,0.00044325,0.001348007,7,0.00009795,0.000261894
Finegold,Hespellia,31,0.00097095,0.001512571,7,0.000645,0.001096524
Finegold,Holdemania,31,0.0008838,0.0008078,7,0.0013102,0.001264
Finegold,Klebsiella,31,0.0001458,0.000891397,7,0.00002935,0.000113291
Finegold,Kluyvera,31,0.0001692,0.000773101,7,0.00002935,0.000113291
Finegold,Lachnobacterium,31,0.0001284,0.0003708,7,0.0000294,0.0000778
Finegold,Lachnospira,31,0.0109564,0.0168973,7,0.0068321,0.011228
Finegold,Lactobacillus,31,0.00011,0.000518546,7,0.0000173,8.26261E-05
Finegold,Leuconostoc,31,0.0001085,0.0002227,7,0.000337,0.000672
Finegold,Limnobacter,31,0.0091531,0.0143001,7,0.0008986,0.001118
Finegold,Megamonas,31,0.00117,0.0045105,7,0,0
Finegold,Megasphaera,31,0.000325833,0.001883794,7,0,0
Finegold,Mesoplasma,31,0.0001914,0.0009408,7,0,0
Finegold,Olsenella,31,0.0000458,0.0002549,7,0,0
Finegold,Oribacterium,31,0.0000745,0.0001803,7,0.0000616,0.000163
Finegold,Papillibacter,31,0.0046373,0.0066937,7,0.0043315,0.007118
Finegold,Parabacteroides,31,0.020224,0.024088183,7,0.01892295,0.025695211
Finegold,Parasporobacterium,31,0.0001864,0.0003238,7,0.0003242,0.000449
Finegold,Pasteurella,31,0.00007045,0.000330434,7,0.0000147,5.68564E-05
Finegold,Paucimonas,31,0.0000819,0.000432,7,0,0
Finegold,Pectinatus,31,0.0001835,0.0007456,7,0,0
Finegold,Pedobacter,31,0.0000564,0.000231,7,0,0
Finegold,Peptococcus,31,0.0000651,0.0001993,7,0.0001752,0.000332
Finegold,Phascolarctobacterium,31,0.0161153,0.0198146,7,0.0157108,0.022048
Finegold,Polaribacter,31,0.0002134,0.0011882,7,0,0
Finegold,Porphyromonas,31,0.00025835,0.000821698,7,0.00031525,0.000680469
Finegold,Prevotella,31,0.003216213,0.021536848,7,3.97875E-05,0.000217628
Finegold,Pseudobutyrivibrio,31,0.0001829,0.0005246,7,0.0001401,0.00025
Finegold,Ralstonia,31,0.0002851,0.0006108,7,0,0
Finegold,Raoultella,31,6.07333E-05,0.000345673,7,0.0000173,8.26261E-05
Finegold,Rhodanobacter,31,0.0000348,0.0001287,7,0.000273,0.000477
Finegold,Rhodospirillum,31,0.0001373,0.0004388,7,0,0
Finegold,Roseburia,31,0.0335022,0.0340628,7,0.0170394,0.019516
Finegold,Ruminococcus,31,0.004403486,0.010440925,7,0.011095214,0.025840588
Finegold,Salmonella,31,0.0000408,0.0001409,7,0,0
Finegold,Sarcina,31,0.0000341,0.00019,7,0,0
Finegold,Schlegelella,31,0.0000682,0.0003799,7,0,0
Finegold,Selenomonas,31,0.0000635,0.0003534,7,0,0
Finegold,Shigella,31,0.0000262,0.0001457,7,0,0
Finegold,Slackia,31,9.39667E-05,0.000506943,7,0,0
Finegold,Sphingobacterium,31,0.0002139,0.0007491,7,0,0
Finegold,Spiroplasma,31,0.0003063,0.0011829,7,0,0
Finegold,Sporobacter,31,0.0114387,0.0115484,7,0.0143034,0.01501
Finegold,Streptococcus,31,0.000614667,0.00385512,7,0.001962667,0.005633449
